title,label,Prediction
Is The Washington Post Waging a ‘Media War’ on President Trump?,1,1
#FakeNews Made By Mainstream Media,1,1
Boiler Room #94 – President Trump & The Great Neo-Liberal Freakout of 2017,1,1
EP #11: Patrick Henningsen LIVE – ‘Top Trump Trends for 2017’ with guest Gerald Celente,1,1
Trump Revives Keystone and Dakota Access Pipelines,1,1
Tucker Carlson to Border Angels Founder: Why Shouldn’t Borders Be Protected?,1,1
Trump: The First President to Turn Postmodernism Against Itself,1,1
Trump Moves Ahead with ‘The Wall’ Between US and Mexico,1,1
Cheerleading Assassination: Are Hollywood and Politicians Going Too Far?,1,1
POLITICAL AGITATOR: Globalist George Soros Linked to Over 50 ‘Partners’ of the Women’s March on Washington,1,1
Kellyanne Conway: ‘Presidents aren’t judged by crowd sizes but by their accomplishments’,1,1
DC Women’s March Aftermath: Streets Littered With Trash,1,1
SUNDAY SCREENING: Counter Intelligence – ‘The Company’,1,1
Trump’s First Government Agency Visit: CIA,1,1
U.S. Inauguration: Historic Day Marks Beginning of Renewed ‘America First’ Era,1,0
It’s Official: Trump is POTUS 45,1,1
Boiler Room #93 – The Outgoing Head of Hydra,1,1
Ep #10: Patrick Henningsen LIVE – ‘Inside Esoteric Hollywood’ with guest Jay Dyer,1,1
Trump Swings Back at Author of Fake Dossier: ‘Failed Spy’ Might Face Libel Action,1,1
Dubious Reports of Advertisements Seeking Trump Protesters: Get Paid Fighting Against Trump ,1,1
Rosie O’Donnell Thinks Martial Law is in Order to Prevent a Trump Presidency,1,1
Julian Assange – Everything that he has said he’s standing by. ,1,1
Obama Commuted Manning’s Sentence,1,1
Henningsen: ‘Trump Challenging Sacred Cows of US Foreign Policy But for How Long?’,1,1
Extreme Left #DISRUPTJ20 Plot to ‘Acid Bomb’ Inauguration Deploraball,1,1
PROBLEM: Trump vs. The US Intelligence Machine,1,1
Trump Conducts Sting Operation on US Intelligence Services,1,1
More Fake News: Mainstream Media Lies About Trump ‘Evicting’ White House Press Corp,1,1
REDUX 1963? The Deep State vs Donald Trump,1,1
SUNDAY SCREENING: Counter Intelligence – The Deep State,1,1
REVEALED: The Establishment’s Scheme to Take Down Trump,1,1
Chinese Media Warns of ‘War’ with US Following Tillerson’s Remarks South China Sea,1,0
DODGY DOSSIER: The Trump-Russia Dossier Was Funded by Political Rivals,1,1
Boiler Room #92 – The (Hollywood) Hills Have Eyes,1,1
EP #9: Patrick Henningsen LIVE – ‘Our Western Lands’ with guest Doyel Shamley,1,1
Patrick and Hesher: ‘DNI CIA have lost the plot and RT is beating CNN’,1,1
Grizzly Miss-Steppe: How Washington Post Rewrote its Fake News Story on ‘Russian Hack’ of Vermont Power Grid,1,1
Robert Parry: US Intel Report on ‘Russian Hack’ Still Lacks Proof,1,1
LAST MINUTE GOV’T GRAB: Obama Admin Decrees DHS will ‘Take Control’ of US Election Systems,1,1
James Clapper Himself Debunks Russia Hacked US Election Meme,1,1
Skeptics Unconvinced After Release of Feds’ Latest Report On ‘Russian Hack of DNC’,1,1
ANOTHER AMERICAN KNOWN WOLF? Fort Lauderdale Shooter Known to FBI Worked for Security Amid Backdrop of Mass Drills,1,1
Washington Post Deceives Public & Profits From Fake News,1,1
CONVENIENT? ‘Active Shooter’ Kills 5 in Fort Lauderdale CNN Claims Voices in His Head ‘Told Him to Join ISIS’,1,0
CIA Report Released: Trump maintains DNC Leaks had Absolutely no effect on outcome of election ,1,1
CNN’s Don Lemon Tries to Downplay Horrific ‘Anti-Trump’ Torture of Mentally Disabled Man,1,1
Boiler Room #91 – The Swear Jar Overfloweth,1,1
EP #8: Patrick Henningsen LIVE with guest Shawn Helton – ‘2017 Predictions & Trends’,1,1
PROVOCATION? Republican Senators Introduce New Bill to Move US Embassy in Israel to Jerusalem,1,1
SOUR GRAPES? Whatever happened to the ‘smooth transition of power’ that Obama vowed?,1,1
HACKING DEMOCRACY? CIA Accusing Russia of Doing What Langley Does So Well,1,1
Good News for Silver in 2017,1,1
Gerald Celente: Top 10 Trends for 2017,1,1
CNN’s Don Lemon: Is He an Alcoholic or Just a Drunk?,1,1
US Middle Class Still Suffering from Rockefeller-Kissinger Industrial Transfer Scheme to China,1,1
PC TYRANNY: University of Oregon Rules That Professors Have NO Free Speech,1,0
Boiler Room #90 – Downtown Brown and The Loss & Curse of Celebrity,1,1
EP #7: Patrick Henningsen LIVE with guest Shawn Helton – ‘Top Conspiracies of 2016’,1,1
Gingrich: Trump Will Repeal 60-70% of Obama’s Executive Orders,1,1
MEDIA TRIPWIRE? Ping Pong Pizza Conspiracy Propels Internet Censorship Amid ‘Fake News’ Witch-Hunt,1,1
2017 NDAA: Obama Signs Countering Disinformation and Propaganda Act ,1,1
Obama Signs Star Wars II Defense Bill: Hypocrisy of Blaming Trump for Arms Race ,1,1
THIS YEAR: Let’s Make Christmas Great Again…,1,1
Boiler Room #89 – Island of Misfit Toys,1,1
EP 6: Patrick Henningsen LIVE with guest Robert Parry – ‘America’s Mainstream Media Meltdown’,1,1
Episode #9 – ON THE QT: ‘Cozy Bears & Eggnog’ – Sober Analysis of Russian Hack Hysteria,1,1
SUNDAY SCREENING: ‘A Noble Lie’ (2011),1,1
FLASHBACK: ‘The Syrian War: What You’re Not Being Told’ (About Chemical Weapons),1,1
Hannity Interview with Julian Assange: Wikileaks Source is NOT The Russian Government,1,1
Putin Tells Obama and Western Media: Either stop talking about it or finally show some kind of proof ,1,1
BREAKING: At Least 14 US Coalition Military Officers Captured by Syrian Special Forces in East Aleppo Bunker,1,1
Boiler Room #88 – Behold: Your New Ministry of Truth,1,1
Facebook Partners With Snopes & Other So-Called ‘Fact Checking’ Sites to Burry ‘Fake News’,1,1
Hawks Double Down Dig-in and Refuse to Give Up Failed ‘Assad Must Go’ Foreign Policy,1,1
Obama Joins Comedy Central Host to Push ‘Laughable’ Establishment Conspiracy Theory on DNC Leaks,1,1
EP 5: Patrick Henningsen LIVE with guest Daniel Faraci – On Trump Russia The Media and Neocons,1,1
Is Democratic Party Attempting a ‘Soft Coup’? Efforts Underway to Hijack Electoral College Vote…,1,1
CIA Claims of Russian Intervention in US Election Fall Flat,1,1
CNN’s Hostile Treatment of Congresswoman Tulsi Gabbard after revealing US are arming funding Terrorists in Syria,1,1
Top US Spy Agency Refuses to Endorse CIA’s ‘Russian Hacking’ Assessment Due to Lack Of Evidence ,1,1
‘Common Cause’? Barbra Streisand lobbying Obama to bypass US Senate and appoint Supreme Court Justice unilaterally,1,1
Aleppo Truth: Incredible Press Conference at the United Nations,1,1
SUNDAY SCREENING: 24 Hours After Hiroshima (2010),1,1
Tucker Carlson slams Vox.com over ‘Fake News’,1,1
CNN Fake News vs Real News: First Images of Abandoned Terrorist Facilities in East Aleppo Not From CNN,1,1
LAME DUCK: New Obama Executive Action Opens Door to Unlimited Arms for Salafist Terrorists in Syria,1,1
Boiler Room EP #87,1,1
Strange: Trump ‘Internet Takeover’ Fear Story Calls For Canada to Manage Net Archive,1,1
Patrick Henningsen LIVE with guest Sean Stone – ‘Project for a New Global Government?’,1,1
Fake ‘US embassy’ Bust in Ghana Exposes Danger of EU Schengen Deal with Turkey,1,1
George Lucas Gives Verdict on New Star Wars Spin-off ‘Rogue One’,1,0
Globalization’s Inside Man: The Problem with David Petraeus in Trump’s Cabinet,1,1
WAR ON WORDS: Facebook Censorship Widens Website to Curate ‘Favored’ News,1,1
Boiler Room EP #86 – Kek Comes To Pizzatown,1,1
ON THE INSIDE: Ex-Goldman Sachs Partner Tapped for US Treasury – Joined by Rothschild Linked Commerce Secretary Pick,1,0
Patrick Henningsen LIVE with guest Ray McGovern – Podesta Emails Leaked Not ‘Hacked’,1,1
Boiler Room EP #85.5 – Who’s Watching The Watchers?,1,1
Washington Post attempts to smear Ron Paul Institute and others as ‘Tools for Russian Propaganda’,1,1
Episode #162 – SUNDAY WIRE: ‘The Revolution Will Not Be Televised’ with guest Vanessa Beeley,1,1
CrossTalk: Who are the real ‘Fake News’ culprits?,1,1
REVEALED: How US Government-Media Complex Are The Masters of ‘Fake News’,1,1
Myriad of ways the CIA tried (and failed) to assassinate Fidel Castro,1,1
Fidel Castro: Patrick Henningsen discusses his legacy and Cuba’s future path,1,1
Washington Post Sloppy ‘Journalism’ Blames Russia for Fake News Crisis and Trump’s Win While Pushing Neo-McCarthyism,1,1
Hell Comes to Frogtown: Alt Right and Triumph of Transhumanism,1,1
The Entire Mainstream Warmongering Media is Fake,1,1
Boiler Room EP #85 – The Return of the Social Rejects Club,1,1
Hillary Clinton Supporters Now Calling for a Recount of Votes in Battleground States,1,1
Trump Transition: As Secretary of State Tulsi Gabbard offers potential for peace with Syria Russia,1,1
Mainstream Liars Now Want to be Self-Appointed Monarchs of ‘Truth’,1,1
Ron Paul Highlights Real List of Mainstream ‘Fake News’ Journalists,1,1
New York Times is Advocating for Internet Censorship (controlled by them and other ‘approved’ agents),1,0
Hillary Clinton’s ‘KKK’ Smear Against Trump was Democrat Strategy,1,1
The Great Con: Has Political Correctness Marginalized the Working Class?,1,1
Henningsen on Trump’s Foreign Policy: Russia Syria Iran and Cabinet Neocons,1,1
SUNDAY SCREENING: ‘In Debt We Trust’ (2007),1,1
Robert Parry: What to Do About ‘Fake News’,1,0
CNN in a Panic Over Assad Success Collapse of ‘White Helmets’ Narrative Fumbling Over ‘Humanitarian Organizations’,1,1
Good Riddance: James Clapper Resigns as Director of US Intelligence,1,1
FLASHBACK: Chilling ’60 Minutes’ Interview with George Soros Nearly 20 Years Ago,1,1
Dyer: ‘LA Times ‘Fake News’ Article is an Attack on Independent Media’,1,1
E.T. Williams: ‘Anti Trump Protesters Your Revolution is Fake’,1,1
SHIFTING PARADIGM: You’ll Only Understand Trump and Brexit If You Understand the Failure of Globalization,1,1
ANARCHY BY DESIGN: ‘Anti-Trump’ Flash Mobs Hollywood and The Wall Street War Chest,1,1
‘Trumping’ America’s Liberal Elite: The Failure of Political Correctness,1,1
Philosopher Slavoj Žižek: ‘The American Left Lacks Authenticity’,1,1
REALIST PERSPECTIVE: President Trump How & Why…,1,1
Boiler Room EP #84 – The Discredited Media Strikes Back,1,1
Five Things To Look Out For With Trump’s Pentagon,1,0
Soros and Democrat Mega-Donors Meet to Plot Their War Against Donald Trump,1,1
CBS 60 Minutes Withheld Trump’s Appeal to ‘Stop Attacking Minorities ’ and Ignored Reports of Attacks on Trump Supporters,1,1
Amerika: ‘Tolerant’ University Educators Exile Trump Voters from American Campuses,1,1
Keiser Report: The ‘Gaddafi-like’ Political Career Death of Hillary Clinton,1,1
Finally Obama Speaks: Americans Need to ‘Reconcile Themselves’ with a Trump Presidency,1,0
Episode #160 – SUNDAY WIRE: ‘Hail to the Deplorables’ with special guest Randy J,1,1
Post-Trump Liberal Meltdown: Counseling Cry-ins Therapy Dogs and Poetry,1,1
Henningsen: ‘US Anti-Trump Protests Similar to Soros Color Revolutions Abroad’,1,1
RT EXCLUSIVE: Peter Lavelle interviews Dr. Ron Paul on Trump’s Challenges,1,1
‘COLOR REV’ AGIT PROP: George Soros MoveOn Agitators March on America – as Billionaire Instigator Sued,1,1
REVEALED: List of People President Elect Trump is Considering for Top White House Postions,1,1
Barack Obama’s Final Arms-Export Totals Doubles That of Bush Administration,1,0
(VIDEO) Female College Students Protesting Because ‘Trump is a Rapist’,1,1
‘Beyonce Jay Z Hillary Clinton – You Don’t Represent All Blacks Women’,1,1
Boiler Room EP #83 – Wouldn’t It Be Nice…,1,1
Mexico’s Richest Oligarch Loses Billions on News of Trump Victory,1,1
America’s Primal Scream: David Icke Explains Reason for Trump’s Election Result,1,1
E.T. Williams Explains Why Millennials are in Meltdown Over Trump Win,1,1
STUNNER: Donald Trump is Next President of United States,1,1
Canada’s Immigration Website Crashes After Trump Pulls Ahead,1,1
VIDEO: US Elections: More Voter Fraud Emerges,1,1
The Wahabi Vote: Poll Shows 68 percent of Saudis prefer Hillary Clinton,1,1
Trump vs Clinton 2016: Mickey Mouse vs Cruella de Vil,1,1
Hillary Clinton Survives Another FBI Pantomime 650 000 Emails Investigated in 691 000 Seconds,1,1
WARNING: Don’t Worry If the Stock Market Goes Crazy After Election,1,0
Hacking Electronic Voting Machines is Easy,1,1
SUNDAY SCREENING: ‘The Clinton Chronicles’ (1994),1,1
Episode #159 – SUNDAY WIRE: ‘Tick-Tock USA’ with guests Dr Marcus Papadopoulos Basil Valentine,1,1
Prof Michel Chossudovsky discusses Hillary Clinton’s foreign policy & emerging nuclear risks,1,1
It’s More Likely That a US Insider Not Russia Can Rig a US Presidential Election,1,1
Pilger Interview: Julian Assange Lifts the Veil on Hillary Clinton and the Globalist Conspiracy,1,1
Why Hillary Clinton is Responsible for US Failures in Libya and Syria,1,1
FBI: Clinton Foundation investigation will lead to ‘Likely Indictment ’ donors funded ISIS,1,1
Hillary Clinton Jumps the Shark with ‘Trump’s Secret Russian Server’ Conspiracy Theory,1,1
PARTNERS IN CRIME: Goldman Sachs The Clintons & Wall Street,1,1
Boiler Room EP #82 – Mind-boggling Collusion,1,1
BOMBSHELL: Clinton WikiLeak Exposes Entire ‘Shadow Government’ – Jay Dyer (Vid),1,1
OBAMACARE: Your Dog Might Have Better Healthcare Than You Do,1,1
Hillary’s ‘Russian Hack’ Hoax: The Biggest Lie of This Election Season,1,1
Boiler Room EP #81 – Halloween Fireside Book of Suspense Vol. 1,1,1
PARTY CORRUPTION: Clinton Campaign Directly Tied to Disgraced DNC Consultant,1,1
Hillary’s Secret Weapon: Evan McMullin is CIA-Goldman Sachs candidate backed by Mitt Romney’s Wall Street Machine,1,1
‘The Process Has Begun’: FBI examine 650k emails on Clinton aide Abedin husband’s laptop,1,1
Moore: Why Millions of Americans Are Voting Trump,1,1
SHOUT! POLL: Which US Oligarch Family is More Corrupt?,1,1
Ammon and Ryan Bundy Found ‘Not Guilty’ in Oregon Federal Case Gov. Kate Brown Upset by Jury Decision,1,1
FBI Director Comey’s ‘Leaked’ Memo Explains Why He’s Reopening the Clinton Email Case,1,1
FBI REDUX: What’s Behind New Probe into Hillary Clinton Emails?,1,1
Assange: ‘Crazed Clinton Campaign Tried to Hack WikiLeaks’,1,1
New Bill Gates AI-powered ‘Evolv’ Body Scanners will ‘inspect’ Americans in public spaces,1,1
After The 2016 Election: A Gullible and Shattered America,1,1
REVEALED: The Dark Agenda Behind Globalization and Open Borders,1,1
Boiler Room EP #80 – Heads They Win Tails You Lose,1,1
Clinton’s ‘No-Fly Zone’ over Syria Will Not Save Lives – It Will Lead to War with Russia,1,1
Paul Craig Roberts: ‘By Cooperating with Washington on Syria & Russia Walked Into a Trap’,1,1
Insider Firm ‘FlashPoint’ tied to Orlando Shooting Now Investigating DDoS Hack on America,1,1
EXCLUSIVE: Ex-Bernie Delegate Reveals Why He Fled Democratic Party for the Greens,1,1
Trump’s Latest Tease Pales Next to Bush and Gore’s Election War in 2000,1,1
Russia-WikiLeaks Conspiracy Theory: Clinton claim ridiculous based on lazy US Twitter culture ,1,1
SOPA False Flag? Alleged ‘Hack’ on Netflix Twitter Amazon – US ready to blame Russia,1,1
Congressman Jim Jordan stops CNN gatekeeper Chris Cuomo on Benghazi cover-up,1,1
COVER-UP: Both Obama and Clinton Lied About Trading Classified Emails,1,1
Obama’s Legacy: Washington is Lying About ISIS and Lying About Syria,1,1
SHOCKING: DNC Contractor Caught in Voter Fraud Sting Visited White House 342 Times,1,1
VIDEO: Watch James O’Keefe Easily Obtain Eminem’s Election Ballot in Undercover Sting,1,1
CIA GATEKEEPER? CNN’s Chris Cuomo says Americans are ‘criminals’ for reading WikiLeaks’ Clinton email dump,1,1
‘Anti-Russia’ Escalation? Plans for New US Marine Base in Norway,1,1
REVEALED: How Democratic Party pays Agit-Prop ‘Protesters’ to incite violence at Trump events,1,1
FOX News Anchor Shepard Smith Finally ‘Comes Out ’ Admits He’s Gay,1,1
 PROPHECY PROPAGANDA: Zionist Millennialism Refuted,1,1
FALSE PROFITS: The U.S. Military’s War Over Russia,1,0
SUNDAY WIRE REPLAY: LIVE Show Off-Air for Maintenance,1,0
How the FBI Creates ‘Domestic Terror’ in the United States,1,1
RECKLESS: Democratic Party Creating a ‘Russian Scarecrow’ in US Media & Politics,1,1
US-Saudi Plan: Let 9 000 ISIS Fighters Walk Free from Mosul – to Fight in Syria,1,1
Boiler Room EP #78,1,1
Stuck on Stupid: Why is America Starting WW3?,1,1
SPECTRE OF BENGHAZI: DOJ Drops Charges Against Alleged Arms Dealer of Libyan Weapons,1,1
Boiler Room EP #77 – The Venom of Divide and Rule,1,1
Snowden 2.0: New NSA Contractor Whistleblower Arrested for Stealing Spy Malware,1,1
Yahoo caves in to NSA FBI – and secretly monitors customer email accounts for US Gov’t,1,1
October Tease: Wikileaks False Start Leaves Trump Supporters Sleepless and Exasperated,1,1
AGITPROP MACHINE: How the US create Fake Al Qaeda and ISIS videos,1,1
US admits not targeting Al Nusra then blames Moscow for separating ‘moderates’ from terrorists,1,1
US Presidential Debates Much More Corrupt Than You Might Think,1,1
Diplomatic Frauds: Kerry Power Kirby Lying and Shilling for ‘Body Bags’ and War in Syria,1,1
COVER-UP? New Details from Orlando Shooter’s Crisis Call Casts Light on FBI,1,1
Liberty Report talks to Vanessa Beeley: ‘Everything the US media says about Aleppo is wrong’,1,1
Ron Paul: Syria Has Been in Chaos Ever Since Obama said ‘Assad Must Go’,1,1
‘Feel Good Hoax’: How US Propaganda Works in the Syrian War,1,1
Boiler Room EP #76 – Resign Surrender Confess!,1,1
What’s Really Behind the Senate’s Override of Obama Veto of Saudi 9/11 Lawsuit Bill?,1,1
Hillary Clinton’s ‘Presidency’ has Already Begun as Lame Ducks Promote Her War on Syria,1,1
BOILER ROOM – Presidential Debate Simulcast Special,1,1
Syria: US Peace Council Addresses United Nations in NYC,1,1
STRANGE: Hillary Goes Off the Rails in Labor Union Speech,1,1
ACTIVE SHOOTER OR DRILL? The Cascade Mall Shooting,1,0
SHOUT! POLL: Do the ‘White Helmets’ Qualify for a Nobel Peace Prize?,1,1
Episode #154 – SUNDAY WIRE: ‘The Pro-War Left?’ with guests Jean Bricmont Vanessa Beeley,1,1
ANOTHER KNOWN WOLF? NYC Bombing Suspect Probed by FBI Leading to Bigger Questions,1,1
AN AMERICAN TRAGEDY: Who Really Killed JonBenét Ramsey?,1,1
Boiler Room EP #75 – Limited Hangouts Syria and the Scrotox Imperative,1,1
Russian Military: US Coalition Predator Drone Spotted at Time & Place of Syria UN Aid Convoy Attack,1,1
Episode #153 – SUNDAY WIRE: ‘The Nuremberg Syndrome’ with guests Mother Agnes Abdo Haddad Ghoufran Derawan,1,1
‘We’re Just Not Into Her’ – Hillary Clinton Losing Support of Millennials,1,1
Not a Journalist: CNN’s Brian Stelter Manages Clinton Health Cover-up,1,1
Boiler Room EP #74 – Dustification & The Crooked Witch of the Left,1,1
Is Hillary’s Meltdown Real or a Staged Exit?,1,1
No Longer a Fantasy: Could Hillary Clinton Actually Drop Out of the Race?,1,1
‘Is Donald Trump Really the Answer?’,1,1
Tyranny Of 9/11: The Building Blocks Of The American Police State From A-Z,1,1
SUNDAY SCREENING: National Security Alert: The Pentagon Attack (2009),1,1
Episode #152 – SUNDAY WIRE: ‘From Ground Zero to Syria’ with guests Tom Duggan Jay Dyer Shawn Helton,1,1
OUT IN THE OPEN: ‘9/11’ 15 Years Of A Transparent Lie,1,1
SYRIA CEASEFIRE? Lavrov Kerry Agree to Fight Al-Nusra No Strikes on ‘Rebels ’ Aleppo Relief,1,1
BUSH-HINCKLEY NEXUS: Reagan Gunman Released Reviving Conspiracy Suspicions,1,1
21WIRE.TV Members Newsletter – Sept 9 2016,1,1
WMD FRAUD: Sexed-up UN ‘Chemical Weapons’ Report on Syria Contrived to Trigger More Sanctions Intervention,1,1
Boiler Room EP #73 – In The Shadow of The Valley Of Lies,1,1
False Alarm or Psy-Op? LAX ‘Active Shooter’ Spectacle JFK Airport Panic & Staged Propaganda,1,1
Boiler Room EP #72 – Trailer Parks in Heaven,1,1
EPISODE #4 – ON THE QT: ‘Julian vs Hillary’ (Part 1) @21WIRE.TV,1,1
POLICE STATE END-RUN: DHS Wants Control of U.S. Elections,1,1
SpaceX: Explosion Rocks Launchpad at Firm’s Cape Canaveral Facility in Florida,1,0
Boiler Room EP #71: ‘One Million Mark’,1,1
CONFUSED.GOV: Obama’s Imperial Mideast Policy Unravels Still Backing Terrorists in Syria,1,1
NEW EMAILS: Clinton Foundation VIP donors buy access – while Hillary was Secretary of State,1,1
UNHOLY ALLIANCE: Hillary Clinton’s Saudi Sponsors Support Terrorism Islamist Extremism,1,1
Boiler Room EP #70 – Sticks Stones & The Media Hammer,1,1
TOXIC CULTURE: ‘Suicide (Skank) Squad’ Film,1,1
Episode #149 – SUNDAY WIRE: ‘Part II: Another Road to Damascus’ with guests Vanessa Beeley Ghoufran Derawan,1,1
Boiler Room EP #69 – CULTure Club,1,1
Falling Apart: West’s Media-Driven Deception in Syria,1,1
CULT CRIMES MASS SHOOTINGS & MEDIA MIND CONTROL: Natural Born Killers (1994),1,1
Boiler Room EP #68 – 4 Non-Binary Blondes & Social Justice Triggly Convulsions,1,1
Daily Shooter Academy: Florida Woman Shot Dead by Police During ‘Roleplay’ Drill,1,1
PROPAGANDA: Star Trek Beyond – Social Justice Warriors in Space,1,1
PAY 2 PLAY: Democratic Convention Ends Amid Controversy Empty Seats & White Noise,1,1
VIDEO: Top 10 Most Embarrassing Presidential Family Members,1,1
Boiler Room EP #67 – The Choice of a Screwed Generation,1,1
‘STRANGER THINGS’ – Hollywood MK Ultra Goes Full Occult,1,1
Michelle Obama DNC speech: ‘I wake up every morning in a house built by slaves’,1,1
Oliver Stone: Pokémon Go is ‘Surveillance Capitalism’ for a Robotic Society,1,1
Jay Dyer on Tragedy & Hope – Part 4: Rothschilds Central Banks FDR & the US Imperium,1,1
Boiler Room #66 – Globo-Terror & The PokeGo-pocalypse,1,1
US Police Dept Uses ‘Pokémon Go’ to Lure Fugitives to Police Station,1,1
US-UK DIRTY WAR: ‘Latin American-style’ Death Squads in Iraq Revealed Through Chilcot,1,1
Boiler Room #65 – Bernie Says Vote Neocon – Pokemon No!,1,1
VIDEO: The Dallas Shooting Agenda,1,1
SCARS & STRIFE: ‘The Purge Election Year’ Agitprop Change Agents & False Left–Right Statecraft,1,1
DALLAS ATTACK DIALECTICS: Summer of Uncle Sam,1,1
Boiler Room #64 – GLADIO! Come Out and Play!,1,1
DALLAS MAIDAN: Staged Snipers Designed to Inflict 7/7 ‘Strategy of Tension’,1,1
Boiler Room #63 – Us and THEM!,1,1
July 4th Schoolhouse Rock: ‘Preamble to the US Constitution’,1,1
SUNDAY SCREENING: PSYWAR (2010),1,1
US Media Hyped ‘Active Shooter’ Drill at Andrews Base As Real Event,1,1
Brief Overview: US Military Sales to Lebanon,1,1
Active Shooter Drill Suddenly ‘Goes Live’ at Joint Base Andrews in Maryland,1,1
Boiler Room #62 – Fatal Illusions,1,1
THOUGHT POLICE: US Border Control Wants to Study Your Facebook Twitter Accounts,1,1
Clinton and Associates’ Education Ponzi Scheme,1,1
The Genealogy of Trump’s U-Turn on Palestine,1,1
MISSING DETAILS: Orlando Shooting 911 Transcripts Questioned Survivor’s Story Challenged,1,1
Trump Attacks Hillary: She is a world class liar! ,1,1
Black Student ‘Activist’ Jailed for Tweeting FAKE Racist Threats,1,1
CASTING CRISIS: Orlando’s Actors Agents and Casualty Role Players,1,1
Chicago Daycare Opens for ADULTS to Wear Diapers Act Like Babies,1,1
ORLANDO ‘KNOWN WOLF’ Watched by FBI Worked with DHS Amid Crisis Actors Drills & CI’s,1,1
Boiler Room #61 – Hello From the Gutter,1,1
Father of Orlando Shooter is Long-time CIA Asset,1,1
Orlando Mass Shooting & The Accelerated Police State – UK Column – June 13 2016,1,1
The Libertarian Parody of Star Wars,1,1
Who’s Better: Dangerous Donald or Crooked Hillary ?,1,1
Who’s The Fascist? Barack Obama Donald Trump or Hillary Clinton?,1,1
Expect more ‘terror busts’ as FBI steps up its use of ISIS stings ,1,1
‘Journalistic Malpractice’: CNN Slammed for ‘Biased’ Coverage in Favour of Hillary,1,1
TV Host Buys and Forgives $15m Worth of U.S. Medical Debt,1,1
American Scientists Harvesting Human Organs in Live Pigs Creating a Human-Pig Embryo,1,1
HEAD GAMES: Technology With The Potential To Shape Reality,1,1
The New American Mediocrity: Ash Carter vs Dr. Strangelove,1,1
BOILER ROOM – EP #59 – The Loss and Curse of Patriotism,1,0
Henningsen on CrossTalk: American Foreign Policy ‘Dumbed Down’,1,1
MSNBC Admits Plan to Suppress Bernie Sanders Voters in California,1,1
White House on Lockdown After ‘Suspicious Package’ – 1 Person Detained,1,1
Show #137 – SUNDAY WIRE: ‘Eyes on the Matrix’ with ACR’s Hesher and Shawn Helton,1,1
‘Bernie Sanders is on a Mission’,1,0
BOILER ROOM – EP #58 – Lord of the Pedo Rings Political Correct Hellhole & Political Puppetry,1,1
Peace Prize President Obama Approved $200 Billion in Arms Deals Since 2009,1,1
SUNDAY SCREENING: CIA Secret Experiments (2008),1,1
Snowden Laughs-off CIA Excuse of ‘Mistakenly Destroying’ Secret Torture Report,1,1
Latest Poll: Bernie Sanders is The ONLY Candidate Who Beats Trump,1,1
BOILER ROOM – EP #57 – Revenge of the Social Rejects,1,1
Hillary Clinton is ‘Most Corrupt Militaristic Candidate We Have Seen in Decades’,1,1
2016 Election: The Political Elite Establishment vs. Social Justice?,1,1
BOILER ROOM – EP #56 – Pharmacological Nightmare,1,1
U.S. struggles to convince Iraqis that Washington doesn’t support ISIS,1,1
EXPOSED: Facebook Blacklists Conservative News & Falsified ‘Black Lives Matter’ Trend,1,1
Unacknowledged Secret Access Projects: The Black Budget & Military Industrial Complex,1,1
Saudi Prince Lectures America On Democracy Calling For ‘NEVER TRUMP’,1,1
SHOUT! POLL: Who Do You Trust with Foreign Policy?,1,1
Henningsen on White House Press Dinner: ‘The Fourth Estate is Nonexistent in America’,1,1
EPIC FAIL: Anti-Trump Movement Spent $75 MILLION on 64 000 Ads,1,1
‘To Stop Clinton’: The TOP Reason Americans Will Vote for Trump,1,1
Donald Trump & Hillary Clinton: Defensive Realist vs. War Hawk?,1,1
BOILER ROOM – EP #55 – Roasting the Wretched Hive of Scum and Villainy,1,1
Cruz & Kasich Quit: Trump Crushes Elite Establishment #DropOutHillary Now Trending,1,1
False Flag Florida: FBI Agents ‘Posing As Terrorists’ in Miami Sting Operation,1,1
Shock to The System: New Poll Says Trump CAN Beat Hillary,1,1
BOILER ROOM – EP #53 – Say Bye Bye to Culture,1,1
BREAKING BAD: John McCain’s Campaign Rocked by Meth Lab Scandal,1,1
BOILER ROOM – EP #54 – America… The End is Nigh,1,1
Trump’s Foreign Policy: Promote Stability NOT Change Stop Helping Terrorists,1,1
Grasping At Straws (The Illusion of Choice),1,1
Hillary Clinton: Neocon War-Hawk in Waiting,1,1
Exposed: The US is an Oligarchy Ruled by Billionaires and Dictators,1,0
Kerry’s Lunacy: ‘US Would Be Justified Shooting Down Unarmed Russian Jets’,1,1
BOILER ROOM – EP #52 – Never Ending Chaos,1,1
CRIMINAL: Details Emerge of Washington’s ‘Fast & Furious’ Arms Trafficking in Syria,1,1
Finger in Every Pie: How CIA Produces Our ‘News’ and Entertainment,1,1
FBI Director James Comey: ‘Trust but protect’ (and cover your laptop webcam with tape),1,1
Would a Hillary Clinton Presidency Mean More Wars?,1,1
Obama Finally Admits: ‘We Had No Plan After Libya Regime Change’,1,1
SUNDAY SCREENING: ‘The War On Democracy’,1,1
First Time in 30 Years: US Deploys B-52 Bombers to Qatar to bomb… ISIS?,1,1
Hillary Clinton: Victory Fund Gets Massive Cash Injection from Hedge Fund Management (Soros),1,1
Windows 10 is Stealing Your Bandwidth (You Might Want to Delete It),1,1
